text,id,score,topic_id
ditunggu updatenya yah min sempet bingung login via web disuruh buka aplikasi pas buka aplikasi disuruh kunjungi alamat url maunya coba kirain berubah super appnya bisa invest reksadana bisa 5szvklyoju,1811,0.49731364181256504,11
ada dm gitu ya udah udah tanem investasi ga secepatnya giving them benefit of doubt,8,0.49345145570552135,11
cuy tolong penarikan prosesnya udah nunggu cair kasih tau rejected,1530,0.49271378461544885,11
min coba withdraw bank pake apps terbaru koq gak bisa mohon bantuannya,1724,0.49185682694838934,11
mah sih udah bunga segini rezekilah ya invest bantu orang klztx6bd6t,1199,0.4863027999438565,11
kasih pendanaan jatuh tempo oct terbayarkan ada follow up grade a3,1100,0.48565264656104296,11
kasih pendanaan jatuh tempo oct terbayarkan ada follow up grade a3,1101,0.48565264656104296,11
dear bisa mengakses dati aplikasi sdh install ulang,1717,0.4833003263449396,11
hey cs lu kerja gak sih tiket udah ada balasan superapp not only on good design or you build with native script superapp should be have a good customer service sorry this the second time i send ticket and no any update or response pthzhyjpoz,1177,0.48189083745639144,11
bikin excited tuh pas ada bunga huaaaa mah gede deposito gvvae4iqgt,1279,0.48047820517816175,11
"Kua Jing Dian Shang [()] Wai Mao Ya Ma Xun koinworksJie Shao koinworksPing Tai Li Yong Zi Shen Yan Fa De Ji Qi Xue Xi Ji Zhu Jiang Jie Kuan Ren Yu Qian Zai Dai Kuan Ren Jin Xing Pi Pei ,Zhong Dian Jie Jue Zhong Di Shou Ru Ge Ren Ji Xiao Wei Qi Ye De Rong Zi Xu Qiu . Ping Tai Yun Xu Jie Kuan Ren Zai Wang Shang Shen Qing Mei Yue Di Li Lu De Dai Kuan ,Fan Wei Nang Yuan Wen Lian Jie ikjzd w 7p3blztkvb",63,0.47945605861552043,11
min gak dijawab2 dm miminnya kena dampak wfh gak ada kuota internet ya,713,0.479326279082889,11
mohon penjelasan detil id pinjaman 2120190e41 2120193c23 id pinjaman sdh status terlambat bayar berbulan2 ada fee keterlambatan berubah status jdi jatuh tempo september fee keterlambatan nol,301,0.47927863789322045,11
halo kak coba buka web ngga kebuka ada trouble,1989,0.4790746240259019,11
halo tny utk opsi jatuh tempo aro autowithdraw bisa diatur dmn ya aro nya pokok pinjaman bisa diatur hny pinjaman ada biaya utk hasil bunga pinjaman dihasilkan thanks ya,1556,0.4787271479274529,11
uang diinvest tdk langsung tersalurkan bisa minggu jd kl dipotong tunggu tsb gak p a kl ada gagal bayar kw nya bs tiba2 merestruktur pinjamannya dgn jangka cashflow jd berkurang drastis,1179,0.4775697691723137,11
kode voucher penukaran fiesta poin nggak valid ya sudah mohon bantuannya,1906,0.47619390270294043,11
pinjaman product id 72019eb8b dibayar sudah complaint email sudah ada email jawabannya ngambang peminjam kooperatif ukuruan kooperatif nunggak,1928,0.475452381176838,11
halo min install ulang aplikasi koinwork android sadar no telpon register salah gagal kirim otp bisa dikoreksi min,1682,0.47524944798673874,11
kalo pengalaman ga ada isinya gan halaman meminjam bidang usahanya loan statusnya disbursed mirip2 beli kucing dlm karung kalo bidang usaha peminjam high risk derita lu dah,418,0.4743050644444072,11
portfolio hilang separuh perhatikan penanganan krisisnya maksimal email dibalas mention dibalas instagram dibalas,1779,0.47399760861760903,11
bisa filter u exclude pinjman sd biayai tdk tampil marketplace apps gimana nya,1117,0.47140576985560967,11
sudah difollow up call center dikirimkan e mail mohon diakselerasi ya tks,1470,0.4685803520251285,11
orang pastinya bisa investasi dg mudah total return deposito bank rate lps update,1276,0.4685566666372091,11
"tiktokHe Wei Xin Zhun Bei Qi Su Mei Guo Feng Sha Ling ,Hua Wei Bai Su Bu Li Qi Sheng Su Qian Jing dlvr it rdn1by",1255,0.4684850864010198,11
min beli voucher digitnya ga ada ya guxbzmnwyd,325,0.468066190035828,11
min gimana ya access detail portfolio android,1734,0.46739909516311634,11
duitnya disita periode dikembalikan bunga atuh gitu duitnya gw taruh saham 6cu0j0mmd1,1973,0.46738857353785307,11
screenshot excel sudah ada excelnya kirim langsung hapus buatlah ulang ngomong manis2 cerna benedicto benedictooo,115,0.46738520814074075,11
iyaa undip kuliah semarang ga liat kanjeng ya kanjeng msh sd ya,738,0.46725906074714424,11
keuntungan koin takut kehilangan dana tips ada sumber dana cash koin koin grade c return tertinggi marketplace ada grade d e jarang ada check out,245,0.4663741120635972,11
p2p rb fl udh paid tp sampe ada terima gmn nih,915,0.4647285697799318,11
tanya ada pendanaan gagal bayar sudah ada pembayaran berturut2 dianggap gagal bayar dikembalikan dana provision fund ya mohon penjelasannya thanks,250,0.4643152993033343,11
withdrawal mei failed udah coba website tolong cepat perbaiki,341,0.4629509765103196,11
dear tampilan user friendly susah gimana carany menampilka detail list portfolio lupa bisa dibantu,1630,0.46073402937628466,11
kirim email ngak prnh balas ya,912,0.460284556128697,11
bukti trasfer email gak ada respon gqikjihoi1,1593,0.46027692195171954,11
nuker fiesta pointnya gimana ya dikatalog ngk ada,1904,0.4602635565590653,11
laporan laba rugi menunya udah ga ada,920,0.46026092425490917,11
gak bisa dibuka ya,1813,0.46024302068849543,11
says sudh kirim keluhan e mail tlg direspon,1143,0.46020755602720426,11
min dah niat bgt neh gw b7lqtiypan,590,0.46017889148930713,11
met sore kapau dsna sudah tersalur bgmn min portofolio ada keterangan upcoming,1398,0.4601386017316645,11
bisa ya aplikasi website,1551,0.46010837199599247,11
212019fb3f coruadeny gmail tolong konfirmasi secepatnya via email,1442,0.460104711571085,11
bisalah ntar nginvest pertahun bunganya ahay pokoknya mayan laah tambahan2 ngebucin oppa haha gak deng simpenan ajaa bebqu hal2 gaskeeeuun n8erxvwmpn,1230,0.46006753379907483,11
update profil kol gak bisa ya,1773,0.460046237705973,11
iyaa emang ga kemana teh,789,0.45973426370654663,11
befanya dr arah pendanaan bidang bisnis edukasi perusahaan a butuh dana 1m mendanai dr 100rb sampe 1m terkumpul jd bisa danai dianggap,181,0.4592017591159502,11
loan grade b nunggak nunggu cair dana proteksi gt loan grade a nunggak pdhl jatuh tempo diemail ga dibales ditelpon bilangnya cek mulu datengin kali ya,1448,0.45690316764052585,11
ya bisa respon sebelibet gini sekedar status deposit diproses sudah minggu cek h120ebigoo,1587,0.45620641338577766,11
sdh investasi mar19 ada gagal bayar skrg apr20 returnnya jd dana sy sia2 kw dipotong tolong dgn details,612,0.4557963795693184,11
min withdrawal salah masukin norek ganti noreknya gimana ya,23,0.4544615038770856,11
sudah reinstall stopped working lemot ya tdk bisa pengecekan portfolio peminjam scheduled nya mengatasinya tks,1786,0.4535891324338374,11
malam min bingung pakek aplikasi diupdate gimana ya liat total modal keuntungan diaplikasi bisa liat langsung portofolionya,1415,0.4525809017267892,11
min web nya down nya bgt nasib uang lender gmn neh ojkindonesia,1816,0.45212098634706355,11
anw tertarik invest p2p lending bisa pakai ya sudah setahun gw invest ya lumayan start 100rb udah bisa lakuin pendanaan masukin kode reff gw a84959 biar dapet 350rb koin u pendanaan mu klik onelink me lgvi 96ef420c,296,0.45199386348221043,11
apps ga bisa dibuka ada ya,1733,0.44888892733988506,11
mohon ditindak lanjuti min voucher beli ga bisa,324,0.448733992038209,11
min udah november belun tersedia aplikasinya mandiri fiesta,1969,0.44817774482805156,11
udah lihat info menarik gak tweeps tim bu ibuk demen banget uang belanja bulanan ye hasil beughh gede deposito mah vblcmlij5t,1257,0.44668482123427156,11
halo gak direspon skali dm gimana nih ojkindonesia ylki id,1399,0.445891574931046,11
halo kak akun legal blm verifikasi yah tanggal blm bisa pendanaan karna terkendala mohon bantuannya,221,0.4442925413645043,11
sampe kpn ga bs login via aplikasinya cb login via website jg ga bs hadehhhh hadehh,1713,0.4434032312460314,11
via dm yah min udah coba kirim kendalanya,1771,0.4409265296680885,11
pinjaman produk id 920193ec2 gradea november pembayaran dibayar mohon dicairkan dana proteksi,1049,0.4403247240261228,11
buntung sudah bunganya eh modal pokok pinjaman hilang jejak ada kejelasan nasib investasi,891,0.4397418691088308,11
sudah dm ya tlg dibantu email support blm dijwb,988,0.43958162310944854,11
error ya min gak muncul list nya y0690dljey,886,0.43878230374125193,11
eh iya ada himbauan baliho ya hindari bersalaman dianggap lebay loh gara2 menangkupkan tangan dada,779,0.4377733438989397,11
min dm lwt ig trs ada tlp kode ygbdikirim ib bri sebutin ga saldo berkurang koq bisa ya dm akun terverifiksai balasnya penipu tau isi dm,657,0.4364202876876547,11
gimana gue login keluarnya gini gw update gada tombol2 klik nya gimana gw bisa login ud gw email support puluhan kali gada balesan parah zfyhzlo75y,1519,0.43521597106417,11
nyimak nih mas aman ga sih ko n ga selese2 kalo ada gagal bayar trs ada tanggung dr nya,1420,0.43311496719817566,11
pagi min cek portfolio aplikasi gagal memuat ya browsing buka web ada gangguan s1hxf8gmps,1559,0.42738826655677215,11
gan trouble nih udah chat via dm nggak dibales,1743,0.42630937303103733,11
mandiricare halo admin penukaran fiestapoin dgn koin aplikasi menunya ga muncul nih tgl desember,1659,0.4246378419584799,11
tnya porto ada already paid partially kira2 pelunasan nya max brp ya sudah indikatornya msih warna orange,1978,0.42378723939681656,11
tau gak sih tweeps gaes kalo pengguna mengalami peningkatan,1340,0.4220561414658986,11
halobca pagi tanya top up saldo bca virtual account memasukan no virtual account disitu tertulis tagihan tersedia ya trims,1997,0.42130818206733545,11
bingung bisa ada iklan diselingan iklan pusat sejarah markas tni coba cek dibalik,1183,0.42108574504402163,11
kalo pendanaan tenor 1bulan pengembalian dana bunga nya,878,0.42024776971640465,11
hai mimin titip salam mark bruny yah bilangin kalo udah available posisi kemarin yach,174,0.4191740846233406,11
okay thanks min grace periodnya ya dinyatakan pinjaman defaulted,1858,0.41729458249015583,11
input nomor rekening ga bisa tersimpan saldo,1596,0.4156578606673876,11
jg gak masuk2 infonya jg trus website ad pendanaan aktif total invest jd bingung,1760,0.4155535475763248,11
"Hao Pai Da Lan , Ming Men Bei Wo ,Ya Li Xia Zhong Gong Zhong Ti Gai Ge dlvr it rdqpd0",1642,0.41516983434770055,11
coba wd tarik dana klik kotak nominal langsung force close edit akun bank masukkan bisa ya,1699,0.41515817215207257,11
Mei Guo Yao Qiu Xiang Gang Chu Kou Huo Wu Geng Huan Biao Qian Mao Yi You Hui Jiu Ci Zhong Jie dlvr it rdqztp,462,0.4151331561446537,11
Mei Guo Yao Qiu Xiang Gang Chu Kou Huo Wu Geng Huan Biao Qian Mao Yi You Hui Jiu Ci Zhong Jie dlvr it rdqztp,899,0.4151331561446537,11
""" resign bro habis "" ""lhoala trus ganti kemana "" "" jogja"" ig ads muncul ga gila tuh percakapan lisan loh",1669,0.41472785057403516,11
ultra voucher kak voucher ada ya,1067,0.41433446653897094,11
hei sodariku caca sebangsa tanah sebangsa air kuliah rajin ya jngn malas2san bisa jd lulusan terbaik,751,0.41413654538956246,11
aplikasi ngak bisa ya stlh update slalu not responding mentok doang logo,1785,0.41406811545865524,11
selamat pagi bisa akses yah,1806,0.413595411289181,11
ga males suka kuliah ga online,748,0.41348003362530183,11
kayaknya apply deh asetku milih applynya gampang bingung navigate ui uxnya info assets manage jatuh temponya pendanaan telat ngga ada suka error error,569,0.41338301721964377,11
iya ditelpon butuh beroperasi sedia sayangnya ga bisa janjikan beroperasi normal,1742,0.4133354454222904,11
mandirifiesta halo penukaran voucher gk ada dimenua ya,1885,0.412507686002353,11
akun yah tdk jd koin bonus 350rb utk pendanaan bisa dicairkan diakhir tenor,1562,0.4120620834738323,11
narik duit gini udh update aplikasi terrrrbaru yi2xddqgyp,1721,0.4117758612714995,11
sudah upload ktp kemarin disuruh update ya mengambil foto ktp tombolnya bisa ditekan,1618,0.4095524282789262,11
sudah update apl gak bisa login otp gak terkirim,1801,0.4089358574326293,11
mah deh nabung bisa dapet bunga pertahun 29ii26kr7t,1251,0.4069516145788656,11
tolong cek min perjanjian oktober tp sampe ga uangnya mstsbjvvsn,1458,0.4065472102045979,11
dear team mohon dicek topup saldo blm masuk dgn no invoice,1684,0.4058857833328355,11
min layout pc sy maintenance krn via hp jg ga bs dibuka blank need ur info thanks fnou2lb2py,1747,0.4040674556255361,11
gak ada investasi bikin modal bangun candi prambanan malem bisa dapet ratusan pake rp bisa invest untung melimpah pake loh,1220,0.4031952744310401,11
haloo blm bisa login ya udah update coba fast respons,1757,0.40246653327342563,11
iya mohon dipercepat prosesnya ya terima kasih,1518,0.3991444016786837,11
daftar sadar ada kesalahan penulisan email tulisan konfirmasi email bisa mengganti email,1977,0.39886153595954327,11
gimana mengupload dokumen tambahan ada proses pengajuan pinjaman dokumen maksudnya agsvkwgljv,874,0.39842568582633103,11
kalo sistem p2p lending percaya sih lumaian coba2 haha ga berani nyimpen gede takut tetep seneng deposito bank bunga nya aman handokotjung status ...,985,0.3982095132224182,11
halo loan id 212020003a apakabar ya udh telat,470,0.3970699395972301,11
ada perbedaan dana web skrg lihat total nilai akun bisa gagal memuat data,1748,0.3960401972833204,11
halo sobat sebangsa setanah air bgmna dgn kabar ada suka berpergian kalo gada kepentingan mendesak dirumahaja dpt wa dr tmn ngingetin stay rumah dukung gerakansocialdistancing tingkat penyebaran virus menurun sb4lczr94y,827,0.3958506883005985,11
gimana ya progress tulisannya 1x tulisannya lunas pls explain 6c6sownxgd,1644,0.3928268319260377,11
senasib bro ga transparan qzrmtomeaf,227,0.39277751139002676,11
pinjem duit bisa gak heheheh,1608,0.39275927128454513,11
ya kirimkan email inbox ya,632,0.3927570885191915,11
situsnya ga bisa dibuka,1985,0.39275324452289584,11
autopurchase ko ga bisa ubah ynmpy0iv16,214,0.3927532445228868,11
error ya min 5xgcg4tgpn,1000,0.3927411712066075,11
gak bisa ditelpon ya skarang ktxh8zhrli,1592,0.39272705853515716,11
parah dah aplikasi isypgodhy4,1720,0.39272701075003447,11
aww mlu bgt gak khawatir over budget seva id ada fitur beli produk sesuai anggaran masukin estimasi dp angsuran biar kalkulasi rekomendasiin mobil cocok,1113,0.39271246524675324,11
udah direply ya min,1693,0.39269975936657403,11
email support kaga dibales nihhh min bantulah,1561,0.39262752548171503,11
kek gitu nih ya,158,0.39259249665321105,11
teteh ud rumah udh bberapa pdhl gatel pen nge mall,742,0.39257016657383453,11
ada perbedaan nilai penerimaan bunga web,1631,0.3925184042331948,11
setting aplikasi memunculkan notifikasi ada calon borrowers dgn kriteria,293,0.3925028708558363,11
down ya bisa login 9yc0fn1suv,996,0.39241591046142166,11
izzah kuliah d mna ya,746,0.39240389965235106,11
tweep gaes ada tau,1341,0.3923953338541474,11
sudah loh sesuai janji,1433,0.3923604265478493,11
knp portfolio nol,1774,0.3923417180688916,11
ada resikonya hidup pilihan,729,0.392317796834036,11
ga bisa tidur belanja hadeuh,219,0.3922722700745127,11
min mandirifiesta udah nuker fiesta pin voucher kodenya gagal pointku udah kepotong bisa dm gak,1931,0.3894810380340829,11
gaboleh gitu bro barusan dapet investor doi daveseta status ...,1744,0.38852552401068624,11
emas bagus pegadaian skrg byk ky gt beli emas digital ada toped ato pegadaian lgsg dana kalo udah nyampe brp gram bisa dicetak,29,0.38765668160164246,11
website ga bisa lihat info detail peminjam,1725,0.38691833965419226,11
mohon dibantu sudah sent dm,856,0.38611657172502334,11
udah invest hr ngga mengecewakan npl portfolio pribadi,618,0.3855073998033856,11
portofolio gk kebaca yah versi hp web versi hp gk kebaca rincian pemberian pinjaman fitur laporan tahunan dihapus ya tolong ada big update pake server pengujian maksa live kayak gini,1761,0.3851680489372011,11
juli investasi loan id 212019e483 proposal grade a3 tenure jatuh tempo pembayaran oct untung dapatkan berinvestasi fyicr7jr9m,892,0.38499678102896545,11
pd summary akun cash ribu total principal juta account value juta withdrawal cash kemana total principal pinjol pinjamanonline,1847,0.3842977085045551,11
asetku kalo ga salah tkb nya ya bang kalo keknya ganyampe ya p2p ada galbay ga,670,0.3835494477433348,11
udah pake aplikasi versi terbaru disuruh update,1627,0.38284539459462713,11
sampe detik auto purchase cs official upgrade apps gak udah lapor by email ada rspon instagram p b70cjlpahl6 igshid 1j6cfzdklquii ...,1468,0.38114921240868394,11
cobain main dapet voucher gratisan gak ngerti ya udah skip,77,0.3802990270958868,11
min bisa utk update profile yah,1762,0.3793862191072724,11
usul saring filter pinjaman sudah dipinjami double mendanai pinjaman aplikasi,1751,0.3788843991948341,11
serius harap langsung cair investor dah bbrp kali dapet loan ngga ada pembayaran usaha ngejar dana proteksi bisa turun tergantung grade loan danai,1449,0.378164570256156,11
ya foto selfie ktp pending sudah seminggu nih,167,0.37660542941852176,11
ga ada tindakan nih dr utk peminjaman 2120193c23,991,0.3765011000791443,11
dibutuhkan persiapan matang ya emang sih ngumpulin modal nggak mudah ada tips bisa coba pasangan modal nikah tips menabung persiapan nikah dilansir,491,0.3763846297881706,11
sharing pengalaman jajal november walopun micnya rusak mudah2an bisa bermanfaat yo kuy merapat giveaway tambahan modal investasi bisa... instagram p b7ec0d6hp0k igshid 3t4ukgu2rfd3 ...,1536,0.37573695873887264,11
investasi loan id 212019e483 proposal grade a3 tenure jatuh tempo pembayaran oct gagal bayar ada kejelasan pembayaran dana proteksi fintech investasibodong iyxuey9t34,869,0.3730838219651743,11
investasi loan id 212019e483 proposal grade a3 tenure jatuh tempo pembayaran oct gagal bayar ada kejelasan pembayaran dana proteksi fintech investasibodong whfzlchea3,870,0.3730838219651743,11
investasi loan id 212019e483 proposal grade a3 tenure jatuh tempo pembayaran oct gagal bayar ada kejelasan pembayaran dana proteksi fintech investasibodong,871,0.3730838219651743,11
investasi loan id 212019e483 proposal grade a3 tenure jatuh tempo pembayaran oct gagal bayar ada kejelasan pembayaran dana proteksi fintech investasibodong,887,0.3730838219651743,11
investasi loan id 212019e483 proposal grade a3 tenure jatuh tempo pembayaran oct gagal bayar ada kejelasan pembayaran dana proteksi fintech investasibodong,888,0.3730838219651743,11
investasi loan id 212019e483 proposal grade a3 tenure jatuh tempo pembayaran oct gagal bayar ada kejelasan pembayaran dana proteksi fintech investasibodong,889,0.3730838219651743,11
halo admin bisa log in kode otp nya terima tolong diperbaiki,1020,0.37203721761131525,11
maintenance ya bayar ga bisa ya,1820,0.37123880609240634,11
lumayan banget denga bunga bisa mewujudkan impian lo ketimbang ditaruh deposito bank,1256,0.37067632797808187,11
update versi terbaru skrng hilang factsheet nya informasi total bunga terimah,1799,0.3695202082803482,11
dear sla process funding pencairan peminjam ya sudah status funding process berubah do i have to wait this long x9xw45nunl,1413,0.36945159829477425,11
bisa coba p2p lending bisa 100rb coba udah kaya jg cashback koin welcome koin nya senilai 350rb cmiiw,931,0.3686560459052238,11
iya sudah simulasi memasukkan kode voucher pas diklik kolomnya layar blank dashboard,1051,0.3675953683400366,11
to jokowi sbg rakyat mencoba utk mengembangkan assetnya kecil2an fintek2 sprti cashwogon sdh sah terdaftar ojkindonesia terkadang ragu jg jiwasraya asabri,1162,0.3675239356364999,11
bergabung sejak2017statusnya penarikanpenyetoranlancar peminjam mayoritasbayartepatwaktu jan2020 web berubah diutamakan apps status android apps crash data ktp bankhilang bisa direstoresudah lapor cs ada progress3hari,1472,0.3667880579037626,11
skrg juni ada kejelasan ojkindonesia mediaindonesia mediakonsumenid,232,0.366384741056196,11
iya sudah patuhi penyebaran virus tdk parah,728,0.36527004207576264,11
sipp trima kasih admin langsung masuk,1681,0.36166358553135053,11
mamah maaf ya sudah ada wifi rumah meeting pakai video call pakai wifi ajah ya uang pulsanga tabung invest czheqket10,776,0.361662059870833,11
halo dilovers rangka kartini april dilobalikpapan mengadakan seminar women money loh wanita uang min kalo penasaran yuk join langsung link ada... instagram p b cgpdmgrix igshid dmsivpz26zxt ...,539,0.3590004405258096,11
invest bisa banget min pilihan bunga beragam tergantung risiko ada sampe join jg bisa dapet bonus koin 350rb dgn gunain kode nm82676 tinggal click onelink me lgvi 9f93104b,104,0.3574239321277443,11
mandirifiesta selamat sore utk redeem kode utk dimasukkan website ya coba masukkan angka e voucher bisa tks vlni2jhe2t,1924,0.35717298516267526,11
nya error muncul something went wrong ga ada data muncul udah versi terbaru,999,0.35589959807881555,11
gabung kawan tingkatkan saldo mu nikmati hasilnya berinvestasi peer to peer add referralku ya a93068 langsung dapatkan tambahan 350rb saldo koin mu pendaftaran kalinya,1680,0.3555672445411708,11
id produk pinjaman 212019f1c2 sudah dicairkan jatuh tempo oktober,1696,0.35551032893435464,11
hallo admin akses aplikasi terbaru bisa buka browser arahin aplikasi selesai terima kasih,1770,0.35451653181613657,11
dear tim laporan produk 2120193b7a status menunggu pencairan pinjaman sudah proses merugikan pendana total sudah terproses pinjamannya,1970,0.3542125070659151,11
web nya ga bisa kebuka,1982,0.3529920852427206,11
keponya orang2 sampe linkedin diteropong kerja dlm me manage penagihan peminjam orang2 pintar kecuali niat jd penjahat ya you re messing with me status ... vf8y0igl7x,66,0.3529156331794004,11
aaaa top up saldo tp blm bisa semoga bsk udh normal,1996,0.3526957715145284,11
min bisa mengambil pinjaman ada penghasilan,485,0.35161881368885256,11
pengajuan pinjaman sudah minggu antrian,942,0.35161228625629104,11
min situs aplikasi tdk bisa diakses,1874,0.35160986655824095,11
ya pinjaman jatem april sampe bayarkan,353,0.35160475789690965,11
mandiricare mohon bantuanya penukaran fiesta point koin investasi sesuai petunjuk website mandiri bankmandiri co id mandiri ... ada menu kategori produk others bisa penukaran fiesta point,1835,0.35043400252699947,11
sudah update aplikasi pas masukkan kode otp nggak ada sms masuk czjoq0sbdc,1800,0.3503306122328023,11
sy gak bisa masuk k otp koin work nmr hp sy hangus gmn update data,1798,0.3500864312175275,11
to bisa penarikan no virtual cimb nama rekening ada nama sy cuman ada ketambahan nama instansi gt bebas bea admin sama2 cimb nya,540,0.34959674864789375,11
review sudah memasuki pendanaan ragu real bussiness kaleng kaleng mudah ya pendanaan dummy koin februari kemarin mendanai murni koin referal,246,0.3495334277572198,11
upgrade dijanjiin kelar jam kelar gimana gitu,1818,0.3491934707198932,11
klik portfolio force close ya,1454,0.3491850883879914,11
sudah diceknya saldo utuh berkurang fintech gini2,1123,0.3491343534297696,11
ga bisa penarikan yah haldwwctpw,1793,0.3491140556058905,11
sarjana hukum teh lulusnya bisa kerja kemenag jd hakim advokat,739,0.34911239308125597,11
gan donasi indonesiapastibisa ada aplikasi re senen open donasi tes kit,705,0.34907733826747805,11
gak pembawa virus ya suspect ada bergejala,759,0.3490667454636096,11
dear sudah ada perkembangan,1908,0.3490630461420164,11
min bisa penarikan ya keterangannya server busy,1791,0.34900362874177987,11
akseleran kl aq mah biar nambah trz kl males buka jenius tabung maxi savenya,38,0.34897162942328813,11
dirumahaja nggak bisa berkarya ya,764,0.3489006384306582,11
langsung mas install aplikasinya,1326,0.34886692389292623,11
ga bosen rumah besok udah bosen rencananya bergaya ootd poto poto,780,0.3488483997279559,11
coba kasi pendapat bisa sampe ribu,855,0.3481646378542152,11
aneh ya buka browser web upload ktp nyoba freeze camera featurenya hadeh mager uang gue balikin rdn for a tech company the ux for signing is quite bad,1921,0.34814299722751996,11
aplikasi error data pendanaan ga,994,0.34700260842690756,11
dm sent tolong dibantu yah,1852,0.3463193734702541,11
platform investasi diterima bibit tanam duit akseleran investree bca atmnya jarang dipelosok hahaha kalo ambil duit ada biaya administrasinya bank,331,0.3456543233616313,11
buset udah email kali nemu gak bisa ganti nomor bisa what,839,0.34488905570386763,11
iya teh dirumah udah minggu nyetock belanjaan,727,0.34425278046644886,11
kuliah ga online bisa liat2 cowok2 ganteng live mata ya wkwk,747,0.3441441404757372,11
min tanya sy lakukan penarikan dana tgl okt okt masuk rek sy mhn penjelasan,1994,0.34351423804416886,11
udah ngga pake modelnya crowdfunding pake nunggu mayan pas naro duit dana ngga dijamin returnnya ngga mending uangme cashwagon asetku naro duit langsung menghasilkan dananya dijamin aman cuannya mayan,854,0.3423148066980594,11
buka buka portofolio ada nyangkut belom bayar tulisan pembayaran dah telat moga deh ga gagal bayar mayan jajan ketemu si mbak,1467,0.34228779517809904,11
sudah clear cache menguninstall nya menginstall diklik kolom nominal penarikan langsung force close aplikasi,1675,0.34119051368963366,11
msh bisa moneydiary talk g ya kategori tiket ada info brakhir tgl okt pk m7uaicavgy,1971,0.34116037167644325,11
min blom ada voucher kali update nya rmzp4ohyvb,2020,0.34107348692789846,11
gabung kawan tingkatkan saldo mu nikmati hasilnya berinvestasi peer to peer add referralku ya pendaftaran a93068 langsung dapatkan tambahan 350rb saldo koin mu pendaftaran kalinya,1654,0.3407540076155491,11
gabung kawan tingkatkan saldo mu nikmati hasilnya berinvestasi peer to peer add referralku ya pendaftaran a93068 langsung dapatkan tambahan 350rb saldo koin mu pendaftaran kalinya,1657,0.3407540076155491,11
gue jd lender p2p th udah p2p gue coba gue coba jd lender kredit umkm via amartha investree akseleran ada plus minusnya masing2 amartha konservatif pendanaanya cepet bgt terpenuhi tenor bgt bln,1175,0.33949584013995165,11
kredit ratingnya aneh fitur aplikasi nya ga lengkap you are unnotified if a lending has been late in payment tarik dana bisa makan kaya ga ada gunanya bayar potongan pinjaman from a churned customer,1905,0.3376363345357595,11
tau koin masuk pinjaman ditarik nih xrfukr4szu,1825,0.337577600853693,11
terima kasih sudah install versi order history kosong schedule repayment,1714,0.33735424475406733,11
dana sya belom bayar statusnya ada kemana,1787,0.3363879029085809,11
keterlambatan bayar peminjam infonya dimana ya akun info terbayar saldo ceknya,622,0.3363145591394089,11
gabisa login ya min login gagal mihon coba gitu,1986,0.33566246241518605,11
okay kirim dm ya,1457,0.33523269868990185,11
sdh dm legend dl mohon ya,1395,0.33516156753940496,11
gak bener nih ilang nih portfolio nya,1780,0.3341853910552606,11
min website apps down ko bisa diakses dxxqezj7f6,1983,0.3338008200088623,11
terima kasih sudah terselesaikan malui email support,1141,0.33198488106543983,11
gini kalo ngeliat persentase gede langsung deh kebayang untung berlipat ada udah tyfkdnfyew,1393,0.33171269562916383,11
lg ada update mba nya,1832,0.33167304637421297,11
tolong dikasih tau manajemennya rilis sistem bikin versi beta dlu make sure bug free you guys hired incompetent management i will move my money elsewhere ojkindonesia,1738,0.32903185530342566,11
kecewa nih koin work invest koin p2p tgl apr berhasil info tgl mei cancel dana ngendap sia2 apr mei mending pindah investree,373,0.3281382706982627,11
min mandirifiesta hoax gimana banget masuk aplikasi linknya bankmandiri co id mandiri ... jbcps1kdfn,1956,0.32708818943380835,11
bahagianya tuh sudah tau kebutuhan harapan insan ada bingung mencari kebahagiaan sejati coba kenali cari tau rnrvsrykvt,1196,0.3269428684989412,11
iya teh keluarga dirumah gak kemana nih mo bobok cantik,756,0.32691656645971107,11
modelnya awaaaal banget udah gede rollersk8erboi status ... gh2eif0dct,179,0.32558172066214586,11
ada perubahan signifikan portfolio ngawur history penarikan penambahan dana sudah muncul seminggu nih dapet suntikan vc kaori saison,1749,0.3230704430798402,11
resikonya apasih kak msh paham bgt kalo ttg invest duit platform p2p tuh macem,168,0.32258407444099074,11
ayo ikutan aplikasi masukan kode referal rs02441 spy langsung dpt koin ga lsg kasih pinjaman koin dpt kmd pelajari sdh... instagram p b7psukmhqrsd2lyzfuhoqoh6uealzgnknsq2uw0 igshid 172alaww0kcwa ...,1575,0.32240215074901907,11
mikir sih emang bisa ya aaku tabungan bisa lho bunga ajib,1327,0.3219054627494452,11
basisan panggil lu ambil jurusan ga d iii wiih lumayan ngambil pinjeman kayanya gampang wkwkwk murabbi emang udah paham belajar,690,0.3210047651652958,11
nanya februari ada terima rupiah gm7acn17zc,862,0.3201990113439543,11
aplikasi super financial membedakan si pendana si peminjam orang bisa mengakses layanan keuangan tersedia aplikasi mengatur aset pengajuan pinjaman,1292,0.3190315469247881,11
klo so far gw liat bgt list investasinya plus variasi nya lebar dr tenor dr return lngkap dg grade resikonya additional nya y fitur auto invest nya auto purchase bs bntu lo lo kn sibuk nih tgl set kriteria dsitu,1822,0.31896294369822076,11
